-391.6549	-1046.493	901.7517
-440.70715	-953.4737	736.7142
-238.75937	-749.4543	340.67654
110.18839	-379.43494	43.638966
254.13615	-61.41558	-0.39862466
262.08392	223.60379	138.56378
127.031685	548.62317	378.52618
29.979446	685.6425	649.4886
304.92722	604.66187	813.451
755.875	470.68124	720.41345
1149.8228	180.70059	593.37585
1258.7705	-104.280045	600.33826
1034.7183	-125.26068	742.30066
672.666	128.75868	991.26306
359.6138	536.778	1157.2255
253.56155	899.7974	1120.1879
281.50934	1132.8168	849.15027
386.4571	1078.8362	503.1127
494.40485	712.85547	320.0751
497.35263	403.87485	217.03752
490.30038	363.89423	150.99994
560.24817	431.91357	234.96234
674.1959	534.9329	302.92474
799.1437	720.9523	343.88718
928.09143	756.9717	479.84958
1020.0392	490.99103	687.812
1047.9869	161.01038	935.7744
1019.93475	-149.97026	1042.7368
957.8825	-428.9509	1012.6992
905.83026	-596.9315	900.6616
809.778	-685.9122	707.624
521.72577	-635.8928	624.5864
117.67355	-557.8735	601.5488
-251.37868	-506.8541	443.51126
-530.4309	-349.83472	296.47366
-545.48315	-291.81537	252.43608
-285.5354	-212.79599	161.3985
124.41237	86.223366	100.3609
514.3601	290.24274	59.32331
700.3079	426.2621	91.28572
716.2557	675.28143	383.24814
632.2034	887.30084	735.2105
580.1512	1051.3202	1044.173
610.09894	1197.3395	1260.1354
601.0467	1125.3589	1285.0978
453.99448	815.37823	1250.0602
151.94225	375.3976	1156.0226
-159.10999	16.416983	1004.985
-359.16223	-64.56365	970.9474
-409.21445	34.455708	920.9098
-327.2667	382.47507	740.87225
-235.31892	850.49445	563.83466
-210.37117	952.5138	285.79706
-204.4234	765.53314	-79.24054
-174.47563	387.55252	-382.27814
-87.52787	-351.42813	-545.31573
49.41989	-1085.4088	-431.3533
114.36765	-1550.3894	-116.3909
113.31542	-1884.37	321.5715
185.26318	-2008.3507	831.53394
289.21094	-1843.3313	1118.4963
465.15872	-1516.3119	1156.4587
854.1065	-1236.2926	1120.4211
1273.0542	-1120.2732	1014.38354
1506.002	-977.25385	1005.34595
1542.9498	-688.2345	1105.3083
1489.8976	-252.21513	1170.2708
1424.8453	432.80423	1107.2332
1341.7931	1190.8236	847.1956
1307.7408	1755.8429	544.158
1327.6886	2105.8623	234.12042
1300.6364	2148.8816	-69.91716
1200.5841	1858.901	-258.95474
1074.5319	1521.9204	-411.99234
828.4797	1269.9397	-476.02994
410.4274	1178.9591	-270.06754
8.375175	1219.9785	52.894886
-248.67706	1164.9978	434.8573
-324.7293	1026.0172	843.8197
-215.78152	714.03656	1096.7821
27.166233	322.05594	1281.7445
288.11398	25.075289	1354.7069
495.06177	-388.90533	1335.6693
558.0095	-830.886	1225.6317
366.95728	-1096.8666	971.5942
30.905054	-1299.8473	862.5566
-294.1472	-1577.8279	802.519
-431.19943	-1856.8086	637.4814
-237.25165	-1906.7892	494.44382
197.6961	-1725.7698	235.40622
644.64386	-1344.7505	-77.63138
848.5916	-761.7311	-184.66896
749.5394	-320.71173	-163.70656
474.48715	-34.692368	-102.74415
270.43494	213.327	-23.781736
281.3827	316.34634	128.18068
389.33047	503.36572	294.1431
533.2782	801.3851	338.1055
626.226	1069.4044	443.0679
548.17377	1175.4238	560.03033
394.12152	1085.4431	661.99274
290.06927	978.4625	831.95514
227.01704	717.4819	921.91754
151.96481	356.50125	969.87994
85.912575	79.520615	1063.8424
51.860336	-234.46002	1097.8048
-51.1919	-434.44067	917.7672
-69.24413	-508.4213	625.7296
113.70363	-698.4019	388.692
264.6514	-901.38257	111.65441
420.59915	-1165.3632	-142.38318
595.54694	-1473.3439	-220.42078
741.4947	-1732.3245	-205.45836
843.44244	-1888.3052	-101.49595
829.3902	-1703.2858	90.46646
809.33795	-1313.2664	280.42886
714.28577	-846.2471	411.39127
690.2335	-480.2277	414.3537
856.1813	-392.2083	413.3161
968.129	-366.18896	451.2785
1043.0768	-332.1696	489.2409
1012.02454	-133.15024	520.2033
827.97235	263.86914	507.16574
644.9201	649.8885	495.12814
611.86786	1006.90784	435.09055
772.8156	1262.9272	312.05298
960.76337	1391.9465	144.01538
1147.7112	1472.966	-85.02221
1238.6589	1536.9854	-193.0598
1079.6067	1571.0046	-78.09739
753.55444	1563.024	166.86502
336.5022	1618.0433	478.82742
-36.55003	1631.0627	746.78986
-293.60226	1415.0822	870.75226
-478.6545	1015.10144	884.71466
-613.7067	461.12082	787.67706
-720.759	-111.8598	556.63947
-773.8112	-538.84045	334.6019
-713.86346	-934.8211	264.5643
-591.91565	-1327.8018	295.5267
-498.96793	-1653.7823	319.4891
-341.02014	-1922.763	334.45154
-37.072388	-2005.7437	346.41394
333.87537	-1886.7242	331.37634
605.8231	-1705.705	251.33876
761.77094	-1536.6855	155.30116
949.7187	-1434.6661	217.26358
1067.6664	-1418.6469	330.22598
1076.6143	-1383.6274	289.1884
1111.562	-1210.6082	120.1508
1119.5098	-907.58875	-129.88678
1055.4575	-515.5694	-280.92438
925.4053	-141.55002	-269.96198
819.353	42.469345	-238.99956
784.3008	74.48871	-227.03714
782.24854	83.50807	-204.07474
861.1963	141.52744	-98.11233
923.1441	331.54678	13.850084
960.09186	565.56616	112.81249
967.0396	768.5855	203.7749
815.98737	924.60486	211.73732
585.9351	910.62427	234.69972
300.8829	715.6436	320.66214
133.83066	309.66296	534.6246
157.77843	-148.31767	766.587
165.7262	-371.2983	826.5494
147.67395	-390.27896	765.5118
36.62172	-336.25958	561.4742
-39.43052	-301.24023	317.43658
-51.482754	-310.22086	72.399
-135.53499	-394.2015	-153.63858
-249.58722	-501.18213	-219.67618
-536.63947	-575.1628	-230.71376
-826.6917	-585.14343	-146.75136
-899.74396	-397.12405	-22.788948
-736.79614	-132.10469	-42.826538
-331.84842	55.91467	-115.86413
184.09937	142.93404	-223.90172
744.0471	84.95339	-219.9393
1078.9949	-147.02724	4.023102
1239.9426	-491.00787	270.9855
1414.8904	-663.9885	497.9479
1544.8381	-530.9692	642.91034
1691.7859	-220.9498	705.87274
1665.7338	125.069565	753.83514
1540.6815	427.08893	765.79755
1389.6293	613.1083	613.75995
1136.577	592.1276	308.72238
926.5248	360.147	-53.31521
720.47253	4.1663756	-339.3528
560.4203	-202.81425	-424.39038
218.36806	-214.7949	-410.42798
-310.68417	-257.77554	-308.46558
-661.7364	-338.75616	-230.50316
-733.78864	-441.73682	-218.54076
-511.84088	-450.71744	-193.57834
-291.89313	-429.6981	-276.61594
-122.94536	-515.6787	-264.65353
25.002409	-600.65936	-76.69111
144.95016	-751.64	204.2713
297.89795	-930.62067	488.2337
398.8457	-1136.6013	493.1961
638.79346	-1250.5819	302.15854
948.7412	-1068.5625	78.12094
1186.689	-823.5432	-129.91666
1165.6367	-558.5238	-248.95424
885.58453	-359.5045	-268.99182
764.5323	-301.4851	-237.02942
775.48004	-275.46576	-204.06702
936.4278	-409.44638	-130.1046
1106.3756	-632.427	-66.14219
1018.32336	-726.40765	77.82022
745.2711	-493.3883	301.78262
210.21887	-89.368935	402.74503
-390.83337	168.65042	498.70746
-765.8856	336.6698	496.66986
-810.93787	474.68915	336.63226
-467.99008	701.7085	196.59468
-6.042308	891.72784	-33.442913
253.90546	822.74725	-251.4805
246.85323	648.7666	-376.5181
110.80099	492.78595	-482.5557
15.748749	467.80533	-404.59326
-34.303486	460.82468	-217.63086
-27.355722	255.84404	-66.66846
58.59204	54.863403	129.29396
163.53981	-57.117233	272.25638
235.48756	-252.09787	299.21878
332.43533	-545.0785	230.18118
557.3831	-897.05914	15.143595
791.3309	-1082.0398	-103.894
960.2786	-1013.02045	-44.931587
1013.2264	-940.00104	67.03082
884.17413	-831.9817	245.99324
783.12195	-721.96234	351.95566
867.0697	-609.943	423.91806
1003.01746	-409.9236	465.88046
1021.9652	-433.90427	349.84286
947.91296	-618.8849	193.80528
834.8607	-679.86554	45.767693
677.80853	-553.8462	-74.2699
389.75626	-224.8268	-222.30748
2.704033	146.19255	-369.34506
-231.3482	554.2119	-371.38266
-288.40045	1017.23126	-336.42026
-286.45267	1324.2506	-397.45786
-229.50491	1331.27	-535.4954
-7.557146	991.28937	-586.533
375.39062	531.3087	-407.57062
631.3384	255.3281	-128.60822
627.28613	-22.652548	153.3542
447.23392	-376.63318	545.3166
206.18167	-667.61383	956.279
-29.870562	-806.5945	1235.2415
-264.9228	-828.5751	1293.2039
-355.97504	-990.5557	1160.1663
-212.02727	-1088.5364	930.12866
82.920494	-924.517	488.09106
427.86826	-708.4977	-82.94652
779.81604	-587.4783	-472.9841
1160.7638	-596.4589	-575.0217
1423.7115	-561.4396	-568.05927
1478.6593	-404.4202	-596.09686
1457.607	-253.40085	-569.13446
1432.5548	-74.38148	-433.17206
1331.5026	216.63788	-314.20966
1047.4503	521.6572	-302.24725
755.39813	619.67664	-196.28484
587.3459	446.69595	100.67758
392.29367	238.71533	255.63998
179.24142	125.73469	212.6024
15.189195	90.75405	220.5648
-34.86304	174.77342	289.52722
-31.915277	399.7928	360.48962
-100.967514	640.81213	380.45203
-52.01975	671.8315	471.41446
95.92802	584.8509	644.37683
176.87578	573.87024	677.3393
232.82355	535.8896	644.3017
236.7713	501.90894	567.2641
247.71907	542.9283	381.2265
262.66684	511.94766	114.18891
181.6146	260.96704	-195.84868
171.56236	-161.01361	-348.88626
264.51013	-467.99423	-226.92386
299.4579	-649.97485	58.038548
218.40565	-729.9555	291.00095
111.353424	-629.93616	325.96338
133.3012	-543.9168	222.92578
157.24895	-576.89746	104.88818
121.19672	-745.87805	66.85059
151.14449	-999.8587	87.813
268.09225	-1178.8394	233.77542
346.04	-1146.82	463.73782
216.98778	-867.8006	500.70023
-21.064465	-585.78125	417.66266
-185.1167	-330.7619	282.62506
-169.16893	56.25746	81.58746
-11.221171	410.27682	-31.450125
132.7266	557.2962	-40.487713
330.67435	605.31555	49.474697
653.62213	728.3349	200.4371
1034.5698	856.35425	342.3995
1329.5177	761.37366	462.36194
1526.4655	532.393	468.32434
1672.4132	410.41235	392.28674
1547.361	366.43173	424.24915
1211.3087	457.45108	457.21158
869.2565	709.47046	383.17398
534.2042	882.4898	321.13638
327.152	884.50916	148.0988
181.09976	761.5285	-115.9388
-55.952473	388.54788	-246.97638
-256.0047	-296.43274	-161.01398
-344.05695	-826.4134	77.94843
-364.1092	-908.39404	312.91086
-391.1614	-843.37463	659.8732
-432.21365	-756.3553	945.8357
-387.2659	-520.33594	846.7981
-253.31813	-190.31657	742.7605
-61.37036	-86.29721	682.7229
154.57741	-108.277855	385.6853
358.52518	44.741512	147.6477
588.47296	32.76087	69.61012
815.4207	-18.219765	-18.427467
902.36847	213.79959	-100.46506
836.3162	290.81897	-4.5026484
789.264	233.83832	235.45976
830.21173	472.8577	288.42218
894.15955	805.877	379.38458
974.1073	827.8964	620.347
1065.055	755.9158	512.3094
1134.0028	869.9351	302.27182
1187.9506	762.95447	304.23422
1096.8983	314.97385	186.19662
674.8461	14.993216	101.15904
79.79387	-201.98743	356.12146
-454.25836	-431.96805	711.08386
-838.3106	-252.9487	907.04626
-952.36285	38.070663	964.00867
-822.4151	66.09003	863.97107
-599.4673	128.10939	455.9335
-406.51956	157.12875	77.89591
-411.57178	-190.85188	132.85832
-631.624	-708.8325	255.82072
-777.6763	-891.8132	354.78314
-611.7285	-796.7938	656.74554
-241.78073	-693.7744	670.70795
180.16704	-338.75507	291.67038
682.1148	162.26428	90.63278
1116.0626	314.28363	14.595188
1279.0104	519.303	-140.4424
1289.9581	882.3224	-68.47999
1290.9059	749.34174	217.48242
1349.8536	440.36108	291.44482
1517.8014	408.38046	338.40723
1603.7491	356.3998	629.3696
1442.6969	209.41917	757.33203
1129.6447	306.43854	734.2945
827.59247	466.45792	850.2569
584.5402	331.47726	769.2193
377.48798	246.49663	391.1817
417.43573	195.51599	211.1441
637.3835	-82.46465	242.10652
599.33124	-230.44528	106.068924
358.27902	-75.42593	135.03134
82.22679	84.59344	423.99374
-200.82544	225.6128	461.95615
-266.8777	603.63214	423.91858
-61.929913	841.65155	509.88098
173.01785	675.6709	441.84338
151.96562	576.69025	294.8058
3.913379	461.7096	429.76822
-162.13885	191.72897	609.7306
-413.1911	89.74833	540.69305
-375.24332	77.76769	626.65546
-154.29556	3.7870543	716.61786
4.6521997	79.80642	503.58026
172.59996	326.82578	395.54266
212.54773	378.84515	517.50507
60.49549	342.8645	609.46747
-208.55675	459.88385	673.4299
-222.60898	410.90323	834.39233
-135.66121	153.92259	709.35474
-90.71345	-162.05804	381.31714
186.23431	-460.0387	326.27954
383.18207	-556.01935	226.24194
481.12985	-318.99997	37.204353
637.0776	114.019394	51.166763
846.0254	424.03876	156.12918
1023.97314	776.0581	139.09158
1193.9209	1078.0775	204.05399
1462.8687	1031.0968	417.0164
1500.8164	865.1162	433.97882
1343.7642	648.13556	509.94122
1124.7119	392.15494	733.9036
750.6597	223.17429	812.866
345.60748	204.19365	865.8284
197.55525	97.21301	1057.7909
269.50302	-70.767624	1127.7533
206.45078	6.2517405	940.7157
128.39854	83.2711	815.6781
6.346305	-18.709536	544.6405
-193.70593	-160.69017	119.60291
-239.75816	-308.6708	-30.434679
-116.8104	-542.6514	-10.472269
94.13736	-687.6321	-7.509859
277.0851	-670.61273	127.45255
501.0329	-640.5934	368.41495
598.98065	-483.574	352.37738
561.9284	-203.55464	235.33978
632.87616	-46.53528	194.30219
715.824	-45.515915	36.2646
779.7717	10.503446	-148.773
869.7195	1.5228071	-157.81058
858.66724	-37.457832	-55.84817
642.615	96.56153	127.11424
419.56277	292.5809	573.07666
279.51053	572.6003	958.03906
94.4583	932.6196	1105.0015
-119.59394	1192.639	1308.9639
-303.64618	1213.6583	1420.9263
-459.69843	1073.6777	1260.8887
-494.75064	917.6971	1113.8511
-378.8029	727.71643	979.81354
-317.85513	529.7358	646.77594
-207.90735	414.75516	435.73834
74.04041	285.7745	424.70074
285.98816	184.79387	341.66315
503.93594	183.81323	281.62558
943.8837	195.8326	305.58798
1338.8314	187.85196	185.55038
1502.7792	292.8713	35.5128
1494.727	574.8907	35.47521
1284.6748	793.91003	-0.56238276
984.6225	908.9294	-5.5999727
811.5703	741.9488	167.36244
691.51807	302.96814	311.32486
479.46582	-16.012506	330.28726
402.41357	-202.99315	403.24966
466.36136	-314.9738	452.21207
477.3091	-236.95442	464.1745
451.25687	-132.93506	596.1369
488.20465	-280.9157	695.0993
545.1524	-493.89633	684.0617
524.10016	-718.87695	754.0241
604.0479	-948.8576	786.9865
688.99567	-973.83826	552.949
754.9435	-823.8189	322.91135
861.89124	-617.7995	128.87376
813.839	-511.78015	-77.163826
660.78674	-549.7608	-56.201416
500.73453	-729.74146	120.760994
304.68228	-858.7221	228.7234
60.630043	-863.7027	329.68582
-80.422195	-806.68335	458.64822
-244.47443	-536.664	278.61063
-430.52667	-196.64462	112.573044
-335.5789	-5.6252685	233.53546
-49.631134	38.394093	276.49786
301.31662	142.41345	343.46027
657.2644	271.43283	464.42267
849.21216	422.45218	422.3851
704.1599	748.47156	405.3475
498.1077	991.4909	702.30994
270.05545	1130.5103	884.27234
-169.99678	1311.5297	794.23474
-414.049	1506.549	863.19714
-460.10126	1505.5684	897.15955
-472.1535	1485.5878	795.12195
-312.20572	1557.607	740.08435
70.742035	1494.6265	630.04675
504.6898	1614.6458	368.0092
855.6376	1671.6652	126.9716
1214.5853	1350.6846	-82.06599
1385.5331	903.70386	-324.10358
1380.4808	346.72324	-280.14117
1427.4286	-264.2574	-21.178759
1403.3763	-721.23804	145.78365
1251.3241	-968.2187	285.74606
1101.272	-1082.1993	465.70847
869.21967	-958.17993	528.6709
605.1674	-684.1606	560.6333
645.11523	-568.14124	633.5957
851.063	-687.1219	501.5581
955.01074	-882.1025	420.5205
982.9585	-1198.0831	581.4829
876.90625	-1610.0637	634.4453
544.854	-1736.0444	581.4078
198.80179	-1612.025	583.3702
-31.250446	-1325.0057	401.33258
-264.30267	-829.9863	67.29498
-358.35492	-344.96695	-182.74261
-364.40717	59.0524	-424.7802
-532.4594	438.07175	-535.8178
-662.5116	583.0911	-421.85538
-561.56384	439.11047	-335.89297
-431.6161	354.12985	-302.93057
-221.66833	367.1492	-64.968155
199.27943	381.16858	249.99426
542.2272	495.18793	420.95667
854.175	553.2073	649.91907
1238.1227	497.22665	814.8815
1391.0704	507.24603	693.8439
1378.0183	585.2654	572.80634
1340.9661	639.2847	438.7687
1122.9138	656.3041	184.73112
777.8616	637.3235	156.69354
471.8093	423.34283	263.65594
183.75708	140.36218	222.61836
-3.2951615	-106.61845	298.58078
127.6526	-477.5991	537.54315
450.60037	-624.5797	574.5056
721.54816	-416.56036	504.468
1058.4958	-290.54102	499.43042
1380.4436	-341.52164	328.39282
1380.3915	-378.5023	140.35522
1190.3392	-459.4829	132.31764
896.2869	-622.46356	88.280045
388.2347	-650.4442	122.242455
-134.81752	-556.4248	297.20486
-534.86975	-380.40546	257.16727
-744.922	6.6138945	115.129684
-582.97424	386.63327	109.092094
-221.02646	554.6526	44.054504
59.921303	686.672	11.016915
295.86908	763.69135	150.97932
497.81683	670.7107	209.94174
583.7646	699.73004	221.90414
669.71234	784.74945	363.86655
849.6601	549.7688	446.82898
934.6079	233.78815	472.79138
887.55566	-37.192486	580.7538
861.5034	-360.17313	574.7162
737.4512	-505.15375	442.6786
578.3989	-504.1344	396.64102
572.3467	-440.11505	264.60342
517.2945	-157.09567	68.565834
425.24225	109.92368	174.52824
390.19	36.943047	296.49066
318.13776	-150.0376	184.45306
361.08554	-246.01823	159.41547
606.03326	-481.99887	113.377884
779.9811	-837.9795	-80.659706
862.92883	-1110.9601	-77.697296
980.8766	-1257.9408	24.265112
940.82434	-1161.9214	-25.772478
808.7721	-922.90204	23.189932
817.71985	-862.8827	81.15234
837.66766	-787.86334	13.114752
742.6154	-532.844	117.07716
689.5632	-475.82462	270.03958
609.5109	-576.80524	259.00198
466.4587	-520.7859	273.9644
434.40646	-249.76653	254.9268
300.35422	138.25284	158.8892
30.301992	495.2722	274.85162
-265.75024	661.29156	415.81403
-563.8025	743.3109	272.77643
-686.85474	846.33026	103.73885
-602.9069	663.3497	59.70126
-405.9592	280.36902	-7.33633
-137.01143	229.38837	110.62608
188.93634	491.40775	370.5885
441.8841	679.4271	408.5509
635.83185	822.4465	447.5133
838.77966	739.4658	610.4757
1010.7274	416.48517	641.4381
1136.6752	215.50455	644.4005
1210.6229	-102.4761	666.363
1126.5707	-502.45673	378.32535
874.51843	-605.4374	113.287766
723.46625	-532.418	68.250175
685.414	-525.3986	-181.78741
686.36176	-457.37927	-311.825
778.3095	-457.35992	-161.8626
789.25726	-605.3406	-46.90018
635.205	-415.3212	110.062225
514.15283	-75.30184	304.02463
468.10056	61.71752	240.98705
417.04834	254.7369	84.949455
478.9961	362.75626	169.91187
578.94385	187.7756	225.87428
523.8916	68.79497	220.83669
444.8394	-96.18567	332.7991
463.78714	-364.1663	306.7615
440.73492	-304.14694	139.72392
457.68268	-27.12758	134.68633
546.63043	114.89178	152.64874
455.57822	212.91115	179.61115
223.52597	335.9305	446.57355
-12.526261	238.94986	586.53595
-248.57849	87.96923	469.49838
-303.63074	-12.01141	435.4608
-93.68297	-227.99205	325.4232
90.26479	-361.9727	88.385605
248.21255	-403.95334	128.34802
483.1603	-718.93396	256.31042
657.1081	-1057.9146	199.27284
851.05585	-968.89526	172.23524
1117.0037	-769.87585	77.197655
1246.9514	-427.8565	-82.839935
1125.8992	113.16285	22.122475
902.8469	341.18222	246.08488
598.7947	270.20157	353.0473
286.74243	59.220932	509.0097
209.6902	-279.7597	593.9721
259.63797	-398.74036	358.9345
263.58572	-80.72098	69.896935
244.5335	363.29837	-134.14066
128.48126	667.31775	-379.17825
-7.570977	792.3371	-366.21585
114.376785	564.35645	-103.253426
386.32455	53.375828	-41.291016
591.27234	-274.6048	-37.328606
718.2201	-328.58545	55.633804
683.16785	-176.56609	47.596214
495.1156	334.45328	135.55862
307.0634	825.47266	372.52103
231.01114	895.492	405.48343
278.9589	760.51135	381.44586
420.90668	321.53073	433.40826
552.85443	-269.44992	292.37067
563.8022	-527.43054	142.33308
470.74997	-684.4112	167.29549
298.69772	-781.39185	115.257904
100.645485	-633.37244	72.220314
44.59325	-458.35312	259.1827
141.54102	-377.33374	307.14514
236.48878	-224.31438	154.10754
300.43655	-20.29502	122.069954
354.3843	63.724342	32.03236
355.33206	159.7437	-73.005226
306.27985	202.76306	67.957184
255.2276	-77.21757	246.91959
239.17537	-240.19821	353.882
323.12314	-165.17885	558.8444
543.07086	-153.15948	714.8068
746.0187	171.85988	670.7692
886.96643	694.8792	619.7316
1022.9142	972.8986	470.69406
961.86194	1129.918	154.65646
695.8097	1167.9374	30.61887
459.75748	881.95667	27.58128
299.70523	559.9761	-98.456314
216.653	479.99542	-102.493904
252.60077	421.01477	-35.53149
329.54852	398.03412	-214.56908
425.4963	414.0535	-405.60666
618.4441	178.07286	-512.6443
770.39185	-160.90778	-645.6818
779.3396	-345.88843	-513.7194
794.28735	-632.8691	-84.757034
799.2351	-978.8497	311.20538
696.18286	-1102.8303	664.1678
584.1307	-1163.8109	1063.1302
418.0784	-1245.7916	1219.0927
68.02618	-1193.7722	1179.055
-246.02606	-1150.7529	1135.0175
-416.0783	-1156.7335	855.97986
-522.13055	-944.7142	465.94226
-353.18277	-634.6948	183.90466
7.764997	-402.67545	-212.13293
291.71277	-7.6560755	-596.17053
455.66052	412.36328	-697.2081
408.60828	540.3826	-750.2457
233.55606	685.40204	-750.28326
164.50381	853.4214	-525.32086
408.45157	764.44073	-323.35846
811.39935	802.4601	-118.396065
1081.3472	937.47943	287.56635
1195.2949	730.49884	603.52875
1120.2427	556.5182	637.49115
951.1904	536.53754	578.45355
879.1382	431.55692	481.416
887.08594	434.57626	357.3784
870.0337	437.59564	417.3408
809.98145	324.615	562.3032
559.9292	343.63434	557.2656
185.87698	489.65372	608.228
-48.175247	493.67307	622.1904
-145.22748	377.69244	325.15286
-87.27972	346.7118	69.115265
61.668045	218.73116	45.077675
140.61581	16.750525	61.040085
39.563572	-73.23011	107.002495
-64.48866	-294.21075	80.964905
40.459103	-418.19138	-53.072685
156.40686	-214.17203	-26.110277
253.35463	-90.152664	106.852135
294.3024	-88.1333	13.814543
225.25015	-62.11394	-151.22305
147.19792	-113.09458	-156.26064
64.14568	-213.07521	-154.29823
46.093452	-320.05585	-45.33582
182.04121	-505.0365	207.62659
